date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2021-10-27,4,5,5,0,1,0,3,23,39,0,27,10,27,0,0,7,6,17,32,7,0,2,0,8,0,27,0,435,0,0,154,0,0,7,86,40,0,0,0,0,6,0,26,0,0,,11,0,26,9,0,1,19,0,5,0,1,4,5,53,10,0,0,6,0,19,0,,0,1,37,1,5,0,42,124,0,0,63,,0,65,0,0,1,0,0,0,36,0,733,29,197,37,67,0,10,50,8,7,7,30,3,,1,0,3,3,33,7,0,0,15,0,27,1,,0,1,98,0,2,0,,0,0,392,,43,0,10,7,0,11,0,21,0,8,17,2,0,1,3,2,15,5,0,9,,7,0,0,5,31,271,132,3,0,512,1091,1,,0,3,,1,,0,0,3,0,64,0,0,10,22,9,,0,62,11,0,51,20,0,5,14,3,8,0,0,0,57,0,0,,3,8,210,0,4,724,1,207,2076,2,3,0,,14,54,0,10,0,1
2021-10-28,2,9,3,0,2,0,0,27,38,0,12,27,29,1,0,6,2,17,30,2,0,0,0,0,0,27,4,373,0,1,124,0,0,8,0,47,0,0,0,0,22,0,36,0,9,,13,0,26,9,1,0,22,0,1,0,0,6,0,55,8,0,0,8,0,16,0,,0,4,30,0,0,0,45,33,1,0,31,,0,66,0,0,4,0,25,0,45,0,805,34,159,22,0,0,8,50,7,9,17,29,4,,0,0,3,0,64,8,0,0,13,0,46,0,,0,1,95,1,1,0,,2,4,743,,46,0,12,5,0,7,0,19,0,2,14,1,0,0,0,6,11,0,0,17,,6,0,10,5,30,0,101,5,0,415,1114,5,,0,0,,1,,0,0,3,0,63,0,0,15,20,10,,0,55,9,0,33,22,0,8,2,12,8,0,0,0,84,1,0,,10,6,229,0,5,621,0,166,1842,0,4,0,,12,54,0,6,0,0
2021-10-29,1,7,6,0,2,0,0,19,43,0,14,17,26,0,0,7,0,16,18,0,0,1,0,4,0,18,0,408,0,3,154,0,0,7,0,24,0,0,0,0,10,0,30,0,0,,8,1,26,4,0,0,16,0,0,0,1,2,0,52,9,3,0,11,0,9,0,,1,4,29,0,4,0,43,179,0,0,55,,1,65,0,0,6,0,0,0,37,0,549,28,123,28,0,0,4,33,18,16,16,28,3,,0,0,2,2,25,8,1,0,17,0,34,0,,0,1,63,0,1,1,,0,2,320,,0,0,11,8,0,6,0,22,2,6,13,0,0,0,1,3,10,0,0,8,,6,1,22,0,18,273,102,4,1,481,1145,1,,2,1,,1,,0,0,2,0,65,0,0,16,23,7,,0,47,13,0,46,10,0,0,7,14,8,0,0,0,64,0,0,,6,4,209,0,1,666,1,186,1736,1,2,0,,12,56,0,3,0,0
2021-10-30,3,7,5,0,1,0,0,7,52,0,13,12,28,0,0,8,1,18,0,0,0,0,0,10,0,0,0,216,0,1,46,0,0,8,0,11,0,0,0,0,14,0,33,0,0,,0,3,30,7,0,3,31,0,4,0,0,3,0,57,9,1,0,14,0,14,0,,0,0,22,0,0,0,42,33,0,0,38,,0,57,0,0,3,9,4,0,0,0,446,27,128,27,0,0,0,37,12,7,12,0,3,,0,0,2,1,39,7,0,0,0,0,33,0,,0,1,44,0,0,0,,1,0,325,,86,0,12,5,0,7,1,20,0,11,13,0,0,0,0,0,13,0,0,10,,0,0,0,2,20,423,115,3,0,413,1132,0,,0,1,,0,,0,0,3,0,64,0,0,14,18,9,,0,12,19,0,0,19,0,8,0,0,8,0,0,0,88,0,0,,8,0,203,0,5,569,0,166,362,0,3,0,,24,64,0,3,1,0
2021-10-31,8,8,2,0,2,0,0,8,44,0,8,12,25,0,0,6,1,17,0,0,0,0,0,0,0,0,0,133,0,1,81,0,0,7,0,6,0,0,0,0,14,0,23,0,0,,0,0,22,6,0,0,17,0,1,0,0,1,0,59,7,0,0,15,0,8,0,,0,0,12,0,0,0,42,1,0,0,44,,0,44,0,0,0,0,0,0,0,0,251,17,177,32,0,0,15,26,7,7,10,0,5,,1,0,3,3,16,7,0,0,21,0,40,0,,0,1,36,0,0,0,,2,0,89,,39,0,11,3,0,1,0,33,2,8,14,1,0,0,1,1,11,0,0,7,,0,0,3,1,29,128,9,1,0,427,1131,3,,0,0,,2,,0,0,1,0,65,0,0,13,16,6,,0,14,9,0,0,18,0,2,0,1,0,0,0,0,47,0,0,,14,10,201,0,0,363,0,74,233,1,2,0,,7,53,0,9,0,3
2021-11-01,1,7,4,0,3,0,0,39,51,0,13,12,27,0,0,2,3,15,0,4,0,3,0,3,0,112,1,103,0,1,310,0,0,6,0,55,0,0,0,1,20,0,30,0,20,,49,1,31,4,0,0,22,7,2,0,0,3,0,60,9,0,0,9,0,8,1,,0,12,6,0,0,0,44,103,0,0,52,,0,43,0,0,12,0,0,0,152,0,443,18,153,26,0,0,3,20,7,7,14,72,0,,0,1,1,2,16,7,0,0,23,0,40,0,,0,1,63,0,2,0,,0,10,0,,38,0,10,4,0,10,1,17,0,9,12,1,0,0,0,2,13,2,0,10,,18,0,0,3,30,104,13,5,1,322,1124,1,,2,0,,0,,0,0,2,0,63,0,0,14,11,11,,0,2,16,0,0,17,0,0,0,8,16,0,0,0,55,0,0,,13,3,217,0,0,329,0,40,1250,2,2,0,,11,48,0,1,0,1
2021-11-02,0,6,3,0,0,0,0,21,62,0,12,11,31,0,0,3,2,16,0,4,0,0,0,0,0,47,0,152,0,0,145,7,0,13,0,33,0,0,0,0,5,0,37,0,0,,15,0,40,6,1,1,32,0,0,1,0,5,0,58,9,0,0,10,0,19,0,,0,3,87,0,5,1,47,193,7,0,60,,0,42,0,0,1,6,34,0,39,1,311,34,160,27,0,0,3,41,3,7,10,25,1,,0,0,4,3,43,6,0,0,17,0,23,5,,1,0,70,0,3,1,,1,0,99,,42,0,12,6,0,5,1,14,2,11,18,1,0,0,3,1,14,0,0,11,,8,0,15,1,0,128,9,9,0,591,1144,0,,0,3,,1,,0,0,2,0,60,0,0,9,31,10,,0,18,18,0,55,10,0,2,15,17,2,0,0,0,78,0,0,,11,6,224,0,2,734,1,292,1285,0,4,0,,13,74,0,4,0,4
2021-11-03,3,3,4,0,3,0,0,19,50,0,13,20,21,0,0,7,6,17,89,0,0,0,0,8,0,31,0,190,0,0,135,0,0,0,45,39,0,0,0,0,8,0,32,0,0,,18,0,41,4,0,0,33,0,1,1,0,6,0,63,7,0,0,13,0,8,1,,0,3,38,0,5,0,49,165,0,0,59,,0,43,0,0,2,0,11,0,74,0,461,24,147,25,56,0,3,63,3,8,15,26,0,,1,0,0,3,45,7,0,0,18,0,35,0,,0,0,46,0,1,0,,1,20,269,,42,0,0,6,0,6,0,16,1,7,33,0,0,1,0,1,19,17,1,19,,5,5,7,6,50,182,124,9,0,451,1157,0,,0,1,,0,,0,0,1,1,61,0,0,12,36,18,,0,23,24,0,39,21,0,4,3,2,14,0,0,0,56,0,1,,9,4,246,0,2,752,0,217,1967,0,0,0,,10,78,0,3,0,1
2021-11-04,0,4,5,0,2,0,2,26,41,0,14,19,29,14,0,7,3,17,22,6,0,2,0,6,0,32,0,434,0,2,166,0,0,6,0,20,0,0,0,0,5,0,37,0,19,,13,0,32,2,0,0,38,0,5,0,0,2,25,57,10,1,0,11,1,15,1,,0,8,46,0,0,0,53,155,0,0,42,,0,59,0,2,2,2,0,0,107,0,221,19,158,23,0,3,3,59,8,6,11,37,14,,0,0,3,3,44,6,0,0,14,0,39,1,,0,0,64,1,1,0,,2,3,154,,46,0,10,6,0,9,0,22,1,2,23,0,1,0,4,2,16,1,0,11,,3,1,0,0,24,239,250,4,0,489,1165,0,,0,1,,0,,0,0,1,0,64,0,0,17,34,9,,0,31,20,0,15,15,0,3,7,4,3,0,0,0,68,0,0,,10,7,228,0,3,729,0,214,1208,2,3,0,,11,59,0,4,1,1
2021-11-05,0,4,3,0,1,0,0,28,50,1,10,32,26,0,0,0,3,16,0,4,0,0,0,18,0,0,0,382,0,0,185,0,0,5,0,16,0,0,0,0,19,0,39,0,0,,10,2,36,5,0,0,60,0,3,0,0,2,0,60,6,0,0,7,0,8,0,,0,4,26,0,0,0,62,141,6,0,49,,0,57,0,0,3,6,24,0,83,0,392,19,132,26,0,0,0,51,15,12,14,25,0,,0,0,2,1,43,6,1,0,15,0,37,0,,0,0,47,1,1,0,,0,0,244,,49,0,11,15,0,3,1,17,2,2,20,0,2,0,0,0,10,2,0,11,,8,1,14,2,23,260,152,9,0,483,1159,0,,0,0,,0,,0,0,2,1,68,0,0,9,20,13,,86,44,20,0,27,15,0,6,7,8,0,0,0,0,80,0,0,,14,0,198,0,2,729,1,193,2123,2,2,0,,10,70,0,4,0,0
2021-11-06,0,0,2,0,0,0,1,8,46,0,10,31,33,0,0,4,2,18,26,0,0,0,0,0,1,0,0,303,0,2,65,0,0,6,0,7,0,0,0,0,27,0,32,0,0,,0,1,50,4,0,1,47,0,10,3,0,2,6,62,5,0,1,17,1,14,0,,0,0,25,0,5,0,68,37,0,0,43,,0,51,0,0,8,0,0,0,0,0,526,15,120,22,0,0,2,31,2,2,12,0,9,,0,0,2,4,28,6,0,0,0,0,37,0,,0,0,54,0,3,0,,0,0,543,,49,0,21,5,0,5,1,21,1,1,36,0,0,0,0,3,13,0,0,20,,0,3,0,0,36,154,186,5,0,395,1152,0,,0,0,,0,,0,0,1,0,65,0,0,12,39,14,,0,24,11,0,0,20,0,5,0,1,0,0,0,0,69,0,0,,11,11,203,0,2,829,1,155,461,1,2,0,,9,58,0,2,1,0
2021-11-07,0,7,4,0,1,0,0,13,42,0,12,20,28,0,0,4,8,15,0,0,0,0,0,4,0,0,0,70,0,0,69,0,0,5,0,11,0,0,0,0,21,0,45,0,0,,0,0,50,1,0,0,37,0,3,0,0,0,0,65,7,0,0,12,0,11,0,,0,0,10,0,0,0,67,34,0,0,52,,0,48,0,0,0,0,0,0,0,0,266,11,126,25,0,0,8,26,1,0,14,0,7,,0,0,3,1,27,6,0,0,21,0,27,0,,0,0,35,0,2,0,,0,0,60,,43,0,8,3,0,7,0,17,2,9,8,1,1,0,0,1,15,0,0,9,,0,4,1,1,21,191,24,5,0,273,1146,2,,0,0,,0,,0,0,1,0,69,0,0,17,24,10,,0,13,13,0,0,15,0,2,0,0,0,0,0,0,53,0,0,,8,4,200,0,1,482,1,62,187,1,2,0,,10,61,0,2,1,0
2021-11-08,4,11,5,0,1,0,0,39,30,0,14,13,24,4,0,6,1,13,69,0,0,0,0,3,0,123,2,120,0,0,334,0,0,6,0,43,1,0,0,0,17,0,38,0,12,,30,0,46,3,0,0,31,1,2,0,1,3,0,54,8,0,1,7,0,9,1,,1,12,57,0,5,0,74,168,0,0,66,,2,37,2,0,4,17,4,0,214,0,332,12,140,28,0,0,2,32,12,3,17,67,0,,0,0,3,4,16,5,0,0,11,0,24,2,,0,0,58,0,0,0,,1,14,0,,45,0,0,15,0,8,0,18,0,5,22,1,0,0,1,0,10,-1,1,11,,19,6,0,7,39,91,3,6,0,241,1164,0,,0,4,,0,,0,0,1,0,67,0,0,14,40,13,,0,20,18,0,54,19,0,3,0,8,27,0,0,0,39,0,0,,13,5,187,0,1,499,2,57,1214,2,2,0,,11,67,0,0,0,5
2021-11-09,2,4,4,0,2,0,0,22,62,0,17,39,27,0,0,3,2,15,0,0,0,0,0,3,0,29,0,208,1,0,147,0,0,5,0,27,0,0,0,0,4,0,39,0,0,,12,1,59,5,0,0,120,0,2,0,0,1,0,56,5,0,0,6,0,10,0,,0,9,44,0,0,0,75,237,15,0,53,,0,46,0,0,0,0,23,0,123,0,460,21,112,27,0,0,6,68,6,3,11,34,2,,0,0,2,3,46,5,0,0,8,0,40,1,,0,0,78,1,3,0,,0,27,376,,49,0,12,6,0,5,0,16,1,1,29,2,0,0,6,8,13,3,0,8,,7,0,6,0,0,46,220,8,0,487,1183,1,,0,0,,0,,0,0,1,1,62,0,0,12,45,12,,0,35,14,0,0,17,0,5,8,13,17,1,0,0,61,0,0,,9,0,196,0,2,861,0,262,1487,5,3,0,,0,88,0,6,0,1
2021-11-10,1,5,6,0,0,1,0,19,69,0,4,23,22,0,0,2,4,16,61,21,0,0,0,6,0,22,0,269,0,0,199,13,0,5,27,30,0,0,0,0,12,0,30,0,0,,0,0,50,4,0,0,56,0,3,0,1,3,0,63,9,0,1,14,1,11,0,,4,3,33,0,3,0,78,235,0,0,79,,0,58,0,0,7,0,0,0,98,0,340,14,135,16,74,1,3,60,5,3,11,32,0,,0,0,3,2,37,5,1,0,15,0,39,0,,0,0,59,0,2,0,,3,0,0,,60,0,11,12,0,3,0,14,1,6,25,0,1,1,0,8,21,23,0,9,,2,3,2,6,63,0,270,5,0,405,1206,0,,2,0,,0,,0,0,1,0,61,0,0,17,53,20,,0,48,21,0,59,16,0,4,11,11,0,0,0,0,62,0,0,,12,6,203,0,1,848,0,214,1682,0,3,0,,20,79,0,3,0,3
2021-11-11,1,3,6,0,2,1,0,25,36,0,11,24,30,4,0,1,2,16,0,0,0,0,0,22,1,31,2,240,0,2,196,0,0,5,12,14,0,0,0,0,22,0,40,1,0,,14,0,66,4,0,0,60,0,4,0,0,1,0,60,5,0,0,13,0,11,0,,0,4,17,0,0,0,77,191,3,0,67,,0,49,0,0,3,0,14,0,132,0,501,16,123,30,0,3,5,67,4,4,16,33,1,,0,0,3,2,48,5,0,0,17,0,37,2,,0,0,49,1,1,0,,0,0,520,,70,0,10,4,0,5,0,13,0,6,26,1,0,0,2,11,18,1,0,9,,4,0,0,1,22,299,274,9,0,318,1206,1,,0,3,,2,,0,0,2,0,60,0,0,8,38,10,,19,17,18,0,30,19,0,0,2,3,13,0,0,0,57,0,0,,12,11,197,0,3,683,0,195,860,4,3,0,,0,84,0,2,0,0
2021-11-12,0,5,5,0,1,0,1,13,70,0,4,40,25,0,0,5,2,15,60,4,0,0,0,6,0,40,0,621,0,0,175,0,0,6,0,45,0,0,1,0,19,0,41,1,0,,7,0,53,1,0,10,66,0,4,0,0,7,0,57,6,0,0,12,0,18,0,,0,0,48,0,0,0,77,229,0,0,56,,0,48,0,0,0,6,0,0,116,0,555,20,109,26,0,0,2,68,9,1,14,32,1,,1,0,2,1,37,5,0,0,17,0,20,1,,0,0,41,0,2,0,,1,0,0,,68,0,19,9,0,3,0,17,-1,3,32,0,0,0,2,16,13,2,0,11,,6,3,15,5,19,169,31,3,0,307,1203,0,,0,2,,0,,0,0,1,0,67,3,0,14,41,14,,0,17,32,0,26,23,0,7,4,16,0,0,0,0,51,0,0,,10,8,217,0,2,782,0,145,2491,2,2,0,,14,81,0,1,0,0
2021-11-13,0,3,6,0,1,1,1,6,39,0,5,48,19,0,0,6,0,14,0,0,0,0,0,0,0,0,0,307,0,1,66,0,0,5,0,14,0,0,0,0,15,0,45,0,0,,0,2,66,0,0,0,76,0,7,0,0,1,0,69,6,0,0,6,0,12,2,,0,0,16,0,4,0,78,54,0,0,70,,0,23,0,0,2,0,1,0,0,0,285,16,124,12,0,0,0,53,11,1,18,0,0,,1,0,3,2,51,6,0,0,0,0,22,0,,0,0,55,0,1,0,,1,0,242,,55,0,0,6,0,3,0,14,0,2,33,0,0,0,0,11,13,0,0,0,,0,0,0,0,32,237,266,8,0,323,1212,2,,0,0,,0,,0,0,1,0,59,0,0,14,39,21,,0,7,20,0,0,22,0,0,0,0,11,0,0,0,55,0,0,,22,2,215,0,1,724,1,157,556,2,3,0,,9,88,0,2,0,2
2021-11-14,1,4,7,0,0,0,0,4,40,0,6,17,29,0,0,4,2,14,0,0,0,0,0,13,0,0,0,65,0,0,88,0,0,6,0,9,0,0,0,0,24,0,43,0,0,,0,0,41,3,0,0,50,0,7,0,1,4,0,0,7,0,3,5,0,10,0,,0,0,17,0,0,0,81,43,0,0,80,,0,16,0,1,2,0,2,0,0,0,125,15,125,20,0,0,3,36,5,2,0,0,0,,0,0,2,3,28,5,1,0,21,0,24,0,,0,0,45,0,0,0,,0,0,217,,49,0,19,7,0,3,2,16,0,6,6,0,1,0,1,8,8,0,0,17,,0,2,6,0,30,309,46,15,0,233,1194,0,,0,0,,0,,0,0,2,0,58,0,0,10,52,21,,0,8,12,0,0,23,0,3,0,1,5,0,0,0,47,0,0,,8,3,189,0,1,428,0,63,190,0,2,0,,7,64,0,0,2,0
2021-11-15,1,7,7,0,0,0,0,18,39,0,10,40,26,0,0,4,1,13,82,10,0,0,0,5,0,113,5,70,0,0,276,0,0,5,0,52,0,0,0,0,25,0,24,0,10,,26,0,55,1,0,1,60,0,5,0,0,0,99,132,3,0,0,17,0,7,2,,15,14,75,0,2,0,82,266,1,0,72,,0,16,0,0,0,0,9,0,304,0,197,11,105,33,0,0,0,44,2,1,40,70,3,,0,0,3,5,3,6,0,0,11,0,27,4,,0,0,53,0,3,0,,0,0,58,,54,0,0,9,0,3,0,17,0,1,16,0,1,0,0,0,9,1,0,6,,11,0,0,62,37,128,12,8,0,195,1187,0,,0,1,,1,,0,0,3,0,57,0,0,8,61,12,,0,5,22,0,43,21,0,3,0,21,6,0,0,0,45,0,0,,12,4,215,0,1,466,1,47,1271,1,2,0,,8,101,0,3,0,1
2021-11-16,1,7,6,0,2,0,0,44,52,0,9,61,31,4,0,2,5,14,41,4,0,0,0,8,0,38,0,143,0,0,121,31,0,4,0,21,0,0,0,0,5,0,32,0,12,,8,0,50,1,0,0,95,0,9,0,0,4,0,69,4,1,1,11,0,8,0,,0,3,47,0,0,0,83,292,0,0,85,,0,19,0,2,2,3,0,0,165,0,301,15,134,26,0,0,5,74,2,4,0,18,3,,0,0,3,6,31,8,0,0,12,0,31,0,,0,0,40,0,1,0,,1,0,57,,53,0,21,1,0,1,0,17,1,4,35,1,0,0,3,0,17,1,0,10,,7,5,0,2,23,99,282,9,0,397,1213,0,,0,0,,0,,0,0,2,2,55,0,0,18,46,6,,0,15,21,0,29,18,0,0,12,6,5,0,0,0,62,0,0,,15,5,227,0,2,865,0,214,1340,2,2,0,,0,87,0,0,0,1
2021-11-17,2,10,8,0,0,0,1,19,46,1,15,41,22,0,0,6,5,13,40,8,0,0,0,13,0,40,0,377,0,0,164,0,0,5,0,27,0,0,0,0,11,0,47,0,0,,10,0,64,2,0,0,73,0,5,0,0,4,0,71,3,0,0,6,1,9,1,,0,3,56,0,2,0,72,266,0,0,89,,0,26,0,0,4,0,11,0,178,0,470,13,125,18,43,0,6,72,0,5,24,26,3,,0,1,2,2,79,10,0,0,13,0,30,0,,0,0,68,1,0,0,,3,0,369,,59,0,10,10,0,7,0,12,1,1,44,0,0,1,1,5,13,43,0,10,,3,1,0,1,46,309,463,9,0,350,1220,0,,0,1,,0,,0,0,2,0,56,0,0,7,43,18,,0,11,29,0,30,23,0,1,13,3,5,0,0,2,56,0,0,,6,5,229,0,3,796,0,201,1684,1,4,0,,15,67,0,3,0,1
2021-11-18,0,8,4,0,0,-1,0,28,30,0,11,55,27,2,0,5,1,13,42,2,0,0,0,6,0,27,0,272,0,0,145,0,0,6,0,31,0,2,0,0,33,0,51,0,0,,7,0,63,3,0,1,60,0,6,0,0,4,0,73,3,0,1,7,2,8,0,,0,10,52,0,0,0,77,207,0,0,63,,0,0,0,0,3,0,0,0,131,0,459,11,103,27,0,0,0,69,12,5,31,26,0,,0,1,3,4,26,10,0,0,14,0,35,3,,0,1,55,0,0,0,,1,0,356,,48,0,6,4,0,1,0,14,1,6,34,0,3,0,1,0,23,1,0,10,,3,1,0,6,26,305,370,12,0,332,1219,1,,1,1,,1,,0,0,1,0,55,3,0,0,38,24,,0,40,28,0,29,15,0,3,2,8,7,0,0,0,55,0,0,,17,5,226,0,3,784,0,199,1327,5,3,0,,0,139,0,5,0,0
2021-11-19,2,7,6,0,0,0,0,19,29,0,5,48,28,0,0,7,1,15,42,0,0,0,0,0,0,39,0,238,0,0,139,0,0,4,0,18,0,0,0,0,30,0,50,0,8,,3,0,65,1,0,0,110,5,5,0,0,1,0,31,5,1,0,9,0,7,0,,1,3,50,0,0,0,63,242,0,0,93,,0,47,0,0,3,0,15,0,135,0,267,5,100,21,0,2,0,48,11,0,0,24,0,,1,0,3,3,19,9,0,0,19,0,21,0,,0,0,45,0,1,1,,2,0,0,,47,0,8,6,0,3,0,11,0,5,37,0,1,0,1,0,16,3,0,7,,3,0,48,5,34,276,405,5,0,281,1221,0,,0,6,,0,,1,0,1,0,53,0,0,22,56,21,,11,7,29,0,6,14,0,0,1,13,4,0,0,0,51,0,0,,11,4,218,0,9,758,0,157,1806,0,3,0,,17,102,0,1,1,0
2021-11-20,2,6,2,0,1,0,0,14,41,0,6,42,20,0,1,0,0,16,0,0,0,0,0,2,0,0,0,207,0,0,56,0,0,5,0,10,0,0,0,0,15,0,41,1,0,,0,0,65,3,1,1,126,0,10,0,0,3,33,61,5,0,1,5,0,10,1,,0,0,23,0,3,0,70,74,0,0,69,,0,15,0,0,0,0,0,0,0,0,313,14,118,14,0,0,0,49,2,5,37,0,0,,1,0,2,7,20,10,0,0,0,0,33,0,,0,1,41,0,1,0,,2,0,216,,43,0,7,2,0,3,0,11,0,1,55,1,0,0,0,0,12,0,0,4,,0,2,0,0,32,205,382,10,0,214,1222,1,,0,0,,0,,0,0,1,0,51,0,0,13,37,22,,0,10,30,0,0,22,0,3,0,5,6,0,0,0,53,0,0,,28,6,201,0,0,696,0,150,448,2,3,0,,7,107,0,3,0,0
2021-11-21,2,0,4,0,0,0,0,3,25,0,4,22,25,0,0,7,4,16,0,0,0,0,0,11,0,0,0,96,0,0,73,0,0,4,0,7,0,0,0,0,23,0,39,0,0,,0,0,60,2,0,0,74,0,3,0,0,0,0,61,2,0,0,7,0,10,0,,0,0,15,0,0,1,76,63,1,0,76,,0,3,0,0,5,0,0,0,0,0,249,11,104,23,0,0,22,46,2,0,14,0,3,,0,0,3,6,10,10,0,0,15,0,27,0,,0,0,24,0,1,0,,2,0,227,,35,0,8,6,0,0,2,14,2,1,11,2,1,0,4,1,18,0,0,4,,0,1,2,0,33,171,41,11,0,121,1216,0,,0,0,,0,,0,0,1,0,59,0,0,8,43,19,,0,2,24,0,0,19,0,3,0,0,5,0,0,0,29,0,0,,20,4,195,0,0,413,0,61,199,3,2,0,,6,76,0,0,0,0
2021-11-22,0,14,5,0,0,0,9,5,30,0,20,27,33,0,0,2,1,17,101,6,0,0,0,18,0,90,0,126,0,0,254,0,0,5,0,28,0,0,0,0,32,0,45,0,0,,13,1,73,0,1,1,225,0,6,0,0,4,4,58,3,0,1,11,0,11,0,,0,9,97,0,1,0,55,307,0,0,112,,0,9,0,0,1,8,6,0,392,0,236,5,97,21,0,0,1,70,1,2,16,56,0,,0,0,4,1,17,0,1,0,10,0,26,0,,0,0,61,0,2,1,,3,0,152,,35,0,10,8,0,3,0,9,0,4,29,0,0,0,4,0,13,3,0,5,,9,1,43,9,28,214,8,18,0,154,1212,1,,0,1,,0,,0,0,2,0,56,0,0,5,58,17,,0,10,30,0,22,31,4,3,0,25,5,0,0,0,49,0,0,,10,3,193,0,0,355,0,45,1236,0,3,0,,9,190,0,1,0,0
2021-11-23,2,4,4,0,0,0,0,33,48,0,5,72,29,0,0,3,2,14,36,2,0,0,0,16,0,29,0,295,0,0,151,0,0,4,0,29,-1,0,0,0,12,0,50,0,10,,7,0,62,3,1,0,5,0,4,0,0,4,3,61,3,0,0,8,0,11,0,,0,5,84,0,0,0,62,336,1,0,92,,0,6,0,0,2,0,0,0,171,0,437,9,124,26,0,0,1,83,4,2,26,21,2,,0,1,2,4,40,21,0,0,13,0,31,0,,3,0,47,0,7,0,,1,0,0,,46,0,0,8,0,2,1,7,0,9,53,0,0,0,0,0,15,1,0,9,,2,2,0,1,37,194,398,14,0,273,1207,0,,0,0,,0,,0,0,1,2,54,0,0,5,66,23,,0,51,35,0,34,24,11,0,16,9,5,0,0,3,53,0,0,,21,7,208,0,-6,756,0,165,1375,1,4,0,,0,167,0,3,0,0
2021-11-24,1,10,5,1,1,0,0,43,23,0,5,66,23,0,0,3,2,16,38,3,0,0,0,0,1,48,0,271,0,1,120,0,0,5,21,27,0,0,0,0,14,0,48,0,0,,9,0,67,1,0,0,99,0,9,0,0,1,0,57,3,0,2,9,0,4,1,,0,39,81,0,2,0,64,350,0,0,95,,0,15,0,0,1,4,8,0,176,1,396,13,103,13,43,0,2,85,2,2,26,30,2,,1,0,3,5,56,10,0,0,11,0,25,0,,0,0,37,0,0,0,,0,0,326,,35,0,18,7,0,4,1,8,2,4,50,0,1,1,2,0,10,46,0,13,,2,2,13,1,30,200,460,17,0,231,1207,0,,0,0,,1,,0,0,1,0,50,0,0,6,71,11,,0,22,38,0,38,23,0,6,16,19,5,0,0,0,55,0,0,,11,2,175,0,0,628,1,149,1749,3,3,0,,9,125,0,0,0,4
