date,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,Yemen,Zambia,Zimbabwe
2021-01-16,107,581,230,92,86,0,3,8932,263,55,19,1723,402,11,248,578,59,1933,2120,0,0,3,5,2091,0,0,0,58445,0,0,233,118,35,3,674,6060,125,0,0,48,4313,109,20855,108,0,,0,0,763,405,9,244,9301,137,879,0,1,2370,3942,887,317,40,0,595,204,446,1,0,2,190,21406,0,0,0,1236,14817,0,62,510,0,0,1038,33,0,46,66,1095,50,1438,0,15144,14224,6100,596,3232,1,8450,16310,104,7042,706,1072,223,,0,435,123,0,1031,5872,0,5,0,4,1234,0,0,0,562,4029,51,23,175,0,36,0,20523,,377,25,5,406,0,1240,858,491,309,240,5260,3,10,0,27,1598,360,243,0,2521,,427,2677,0,859,0,2045,7292,10947,204,3218,23670,277,0,0,35,0,0,0,29,5,140,342,1393,0,11,24,4221,1540,0,0,13973,520,0,0,719,82,60,0,0,92,8,0,0,230,1,52,,27,2166,7550,17,0,8151,3432,41345,215544,723,64,0,0,450,1,0,1,1796,772
2021-01-17,46,474,222,45,110,0,2,7264,351,30,13,1267,322,0,339,569,0,1924,1630,51,0,0,0,1503,0,0,0,31416,0,0,77,188,51,0,0,6052,92,0,0,40,4339,109,17379,15,0,,0,385,379,650,0,202,5253,215,889,2,0,1779,674,890,323,0,0,388,208,423,0,0,0,236,16642,0,0,13,780,11484,733,33,237,0,0,290,16,31,57,146,604,55,1241,0,13788,11287,6016,645,2946,9,8190,12544,65,5760,957,1020,80,,716,378,69,0,567,3654,0,5,1071,6,842,0,0,300,685,3339,87,16,141,0,40,0,11170,,214,11,9,357,0,806,689,449,165,266,5613,0,6,0,24,1444,189,206,526,1920,,462,1750,0,512,4544,1886,5970,10385,188,2156,23178,182,0,0,0,0,28,0,11,12,176,290,1317,63,36,30,1701,569,0,0,12267,389,23,0,749,54,58,0,0,94,4,3,0,374,0,30,,23,2859,6436,23,0,6398,3453,38605,178539,709,0,0,0,497,0,0,0,1531,322
2021-01-18,78,292,259,0,51,0,0,8185,90,16,10,1161,118,35,333,697,0,1899,932,12,0,13,1,1550,0,1072,1265,28933,0,0,570,164,9,2,0,6125,53,6,0,24,3918,118,14719,177,0,,1829,63,174,292,9,157,2693,152,807,0,0,1848,162,878,330,9,0,265,243,351,0,0,0,168,3736,62,120,23,110,9253,351,42,318,0,0,258,51,0,23,0,827,107,875,14,10050,9086,5806,797,2117,4,6560,8825,113,4937,1030,1017,65,,0,467,0,0,244,3144,647,0,781,6,477,260,0,0,557,3306,69,16,154,0,42,9,8074,,258,7,10,310,0,473,895,477,390,322,4767,0,0,0,48,1617,54,383,221,1800,,524,1342,0,428,0,2159,3332,6702,227,1509,22509,227,0,1,10,0,16,0,0,0,170,196,1578,-1,8,14,2694,299,0,0,9010,386,10,84287,688,84,97,0,4703,96,7,0,0,369,0,22,,6,1795,5862,3,0,3382,3471,37542,141582,485,68,0,0,641,2,0,1,602,689
2021-01-19,79,586,249,111,85,0,1,12141,236,72,9,1486,305,1,320,702,0,1356,1479,23,0,1,5,2357,0,300,0,62149,0,0,544,0,8,7,0,5159,93,1,0,58,3401,103,15939,95,0,,861,79,520,330,4,162,7651,80,724,5,0,1625,924,899,335,0,0,597,256,181,1,0,0,217,24023,0,0,5,1550,12233,366,81,537,0,0,1131,42,1,19,71,1130,56,573,0,13816,10365,5917,823,1996,0,7380,10496,145,5335,883,1252,81,,267,578,252,0,812,4359,0,9,596,10,867,85,0,0,853,3631,51,25,200,0,66,0,18894,,394,28,32,425,0,1246,824,448,242,348,4280,0,5,52,21,1301,400,422,135,1772,,538,2173,0,771,0,1348,4890,10455,225,2745,21442,289,0,0,35,0,108,0,9,9,226,168,1688,58,16,30,5294,1713,0,0,9780,403,59,34291,669,133,85,9779,2260,92,6,0,0,171,0,59,,16,2598,6818,0,449,4231,3491,33371,154484,583,55,0,0,673,1,0,2,1308,783
2021-01-20,137,670,265,114,82,0,0,12112,309,39,9,1671,332,7,313,656,61,1778,3006,27,144,0,2,2655,0,334,0,64477,0,0,482,201,69,5,0,5772,85,0,1,35,3589,144,17908,69,0,,835,214,902,349,8,164,9628,162,886,3,3,1532,1747,789,322,0,33,603,346,307,2,3,0,444,26758,0,101,0,469,29003,0,52,511,0,0,1047,0,0,65,55,830,77,976,5,15244,12568,6182,746,2485,0,10213,13568,68,5562,978,1311,136,,294,442,0,0,1088,4332,17,2,659,10,1232,229,0,0,971,4008,79,17,187,0,65,0,20548,,612,22,16,351,0,1152,1126,478,258,318,5556,0,0,0,24,1386,71,431,171,2363,,497,2243,1,1088,12647,1855,6943,14647,271,3000,20806,312,0,0,57,0,0,0,0,19,238,250,1646,16,0,40,5154,1714,0,0,12710,400,11,41576,770,72,74,4702,2727,89,2,0,0,59,1,76,,15,3890,6435,20,94,4729,3506,38917,188540,848,72,0,0,574,4,0,0,1434,733
2021-01-21,125,678,246,71,84,0,2,11396,307,61,6,1702,218,13,305,584,0,1804,2571,34,25,0,0,2648,0,489,1024,58950,0,0,455,166,36,3,0,6283,83,1,0,53,4367,110,15366,2,85,,765,154,776,408,2,178,8228,96,760,3,0,1549,1874,752,294,0,3,668,228,292,0,0,0,399,22587,123,0,12,1137,8277,1049,36,506,0,0,1071,29,0,52,56,1146,131,1410,6,14545,11703,6204,809,2598,0,7027,14055,63,5664,776,1526,186,,616,570,155,0,902,4594,469,3,622,17,1277,115,1,0,1198,3170,53,14,151,0,54,0,22339,1,670,25,8,419,0,1164,829,445,262,336,5779,0,9,0,18,1964,354,372,169,1745,,473,1975,0,1071,0,1778,7008,13544,258,2878,21544,310,0,0,5,0,88,0,28,1,212,267,1648,82,51,38,4792,1455,0,0,11381,344,15,44357,887,0,97,4985,2205,85,11,0,0,142,0,46,,20,2511,6289,39,178,5926,3529,37901,191356,698,56,0,0,569,2,0,0,1264,639
2021-01-22,80,739,272,37,92,0,3,10753,183,33,5,2088,280,13,332,619,0,1813,2444,24,61,0,1,1864,0,214,0,56605,0,1,566,138,22,0,0,5730,74,0,0,39,4959,100,15073,225,0,,831,564,643,530,6,164,7488,199,773,1,0,1473,969,748,284,36,27,489,202,555,0,0,0,350,23292,32,158,8,903,16366,0,24,562,0,0,561,26,0,76,0,1138,0,1311,0,14256,13632,6332,685,2357,0,6159,13633,108,5057,730,1648,139,,289,533,211,0,876,3220,51,0,794,5,1033,119,0,0,1316,3631,65,26,143,0,56,0,21007,0,514,24,19,484,0,1138,623,425,333,302,5760,0,0,0,41,1483,307,306,0,1927,,494,2041,0,852,9693,2170,6693,13987,263,2699,21182,273,0,0,37,0,0,0,18,11,213,300,1709,22,12,15,4888,1446,0,0,11761,430,0,42885,787,0,65,4214,2156,81,0,0,0,309,0,40,,6,2389,5967,29,129,5679,3552,40268,193247,1178,53,0,0,535,2,0,3,1120,476
2021-01-23,76,786,245,83,98,0,0,8362,198,52,6,1626,162,0,246,436,185,1748,2583,22,0,2,3,1732,0,0,0,58298,0,0,266,110,58,2,1607,4739,33,1,0,33,4581,80,15551,100,0,,0,297,599,567,0,122,8514,116,879,1,0,1362,1074,680,277,0,0,483,111,417,0,0,0,419,24093,0,0,0,998,12430,635,30,605,0,8,934,38,0,79,72,1056,81,1344,0,14849,12191,6180,778,1905,0,4933,13331,114,4726,608,1694,129,,0,534,0,0,910,4126,101,13,0,6,1007,0,0,0,1074,4275,55,28,119,0,35,0,20057,0,635,34,16,447,0,925,780,507,365,232,5414,0,7,0,13,2464,347,238,0,1594,,449,2058,0,711,0,1792,6431,15333,251,2719,20585,204,0,0,15,0,30,0,28,6,197,250,1483,106,27,10,4392,1541,0,10,12271,392,0,0,724,0,55,0,0,78,3,0,0,198,11,91,,6,2041,5856,51,109,5264,3566,33568,177842,797,45,0,0,450,0,0,0,1259,484
2021-01-24,36,833,227,50,32,0,3,5031,127,15,11,1202,287,0,361,473,46,1752,1812,28,0,0,1,1048,0,0,0,28519,0,0,121,71,34,0,0,4387,75,0,6,24,4463,124,12516,8,0,,0,238,352,634,5,129,4256,156,754,1,0,1439,3060,674,269,0,0,532,154,469,0,0,0,246,18436,0,0,14,546,10078,679,31,334,0,0,322,19,22,76,64,691,76,1257,0,13203,11788,5945,893,1370,0,3442,11628,107,3990,934,1496,85,,0,384,104,0,512,3010,0,0,1148,5,773,0,0,442,956,3346,108,18,116,0,40,0,10872,0,265,12,16,387,0,520,790,476,212,270,4920,0,5,0,32,964,183,279,558,1629,,408,1393,0,571,11031,1940,4566,11721,247,1816,20800,328,0,0,40,0,18,0,13,0,186,268,1318,61,19,48,8420,537,0,0,8147,437,0,0,843,0,57,0,0,71,5,0,0,198,3,26,,11,2059,5277,43,105,4242,3579,30037,141438,666,58,0,0,464,0,0,0,745,313
2021-01-25,77,538,258,47,77,0,3,7578,58,19,3,1009,57,32,413,602,14,1024,1192,20,0,0,1,1781,0,723,1004,30530,0,0,772,65,7,2,0,5632,68,0,0,21,4068,82,12261,82,93,,1437,246,134,567,0,130,2387,85,625,1,0,1216,275,669,261,53,10,259,138,365,0,0,0,192,4240,60,133,36,298,6887,1341,26,432,0,1,218,56,0,19,0,1055,73,844,9,9102,9994,6309,813,1369,0,3666,8559,133,2763,845,1274,69,,1082,492,168,3,223,2652,388,0,741,11,541,295,0,0,592,3048,109,12,203,0,24,12,8521,0,224,11,13,381,0,337,363,383,225,339,4022,0,2,0,0,1430,63,233,209,1873,,470,914,0,714,0,1377,2674,6923,277,1551,18999,336,0,0,76,0,8,0,0,1,213,266,1523,0,34,44,4344,301,0,0,4551,354,0,93822,737,0,55,0,4320,69,0,0,0,187,0,20,,17,1263,5642,0,39,2807,3591,22218,129426,408,54,0,0,403,1,1,0,809,326
2021-01-26,78,879,243,42,77,1,0,10409,138,26,6,1417,326,7,459,515,0,847,1784,18,0,2,0,2390,0,389,0,61608,0,1,827,54,2,0,0,4226,62,0,0,43,3322,75,13606,75,0,,600,141,448,786,10,126,6942,94,652,3,0,1143,579,643,259,0,20,355,208,437,2,6,0,348,22086,49,0,4,1006,9387,0,32,814,0,0,1029,4,0,29,187,896,64,459,2,12689,13094,6420,804,928,0,8587,10584,141,3853,943,1527,141,,0,505,107,0,693,3505,3,13,870,4,691,119,0,0,843,3585,145,11,138,0,39,0,17165,0,546,31,11,565,0,867,1274,411,307,303,3926,0,5,49,54,1303,444,279,154,1563,,509,1676,15,1028,13301,1170,4603,10765,299,2877,17982,574,0,2,35,7,0,0,15,21,223,134,2080,36,21,14,4328,1681,0,0,6041,554,0,36435,755,0,62,9123,1884,65,1,0,0,959,0,0,,6,2026,7103,25,73,3038,3601,20101,149850,639,42,0,0,413,2,0,1,1476,358
2021-01-27,104,876,262,78,27,0,14,10843,195,41,8,1641,226,21,427,528,42,1651,3020,28,143,1,0,2866,0,332,0,64772,0,0,598,60,61,0,0,4265,103,1,0,44,3388,54,13953,67,0,,721,218,857,825,9,109,9209,130,592,3,0,1150,1389,632,251,38,115,636,221,476,0,0,0,496,26916,35,125,7,742,15636,616,33,857,0,0,1038,56,0,34,0,1127,60,1004,8,11666,11948,6608,879,1331,0,11934,15191,88,3974,870,1496,130,,589,580,128,0,1103,3906,0,5,765,17,1283,237,0,0,830,3680,143,31,193,0,46,1,17944,0,654,14,25,563,0,890,871,434,308,283,4766,0,4,0,26,1861,394,367,167,1910,,603,1566,1,769,0,2241,6790,15073,338,3174,17464,281,0,0,48,0,81,0,26,11,216,280,1839,47,42,25,5442,1850,0,0,7070,497,0,40285,772,472,69,4183,2222,61,3,0,0,819,1,188,,13,1661,7489,0,53,4053,3939,25334,156142,648,39,0,0,433,2,0,1,1289,300
2021-01-28,37,887,251,63,92,0,0,9471,242,49,5,1449,209,0,387,509,34,1718,2775,29,0,1,1,2652,0,330,635,60760,0,4,560,160,42,3,0,4725,62,1,1,27,4255,52,12270,106,0,,571,239,619,666,7,128,8505,144,668,3,4,1155,2465,521,252,0,0,690,232,549,0,0,0,423,23770,37,0,0,723,14883,1132,25,713,0,0,1098,0,0,90,0,985,39,1569,1,18855,13695,6527,943,1463,0,7305,14360,194,4131,1058,1528,99,,0,588,0,0,965,3497,231,4,715,9,943,139,0,0,644,4094,106,19,208,0,37,0,18670,0,683,17,18,463,0,756,907,350,194,213,4674,0,6,0,41,864,336,315,154,1644,,597,1408,0,754,6731,1168,7153,16432,347,2901,18856,363,0,0,60,1,0,0,26,11,253,304,1592,14,46,34,3762,1573,0,30,7150,469,141,34899,892,72,50,4085,1699,62,2,0,0,756,0,52,,11,2028,7279,75,110,5811,3966,28709,164602,559,46,0,0,406,98,0,0,1408,342
2021-01-29,48,896,277,58,51,0,3,9838,59,38,7,1500,142,6,468,454,21,1867,2683,32,0,0,1,2666,0,303,0,59503,0,0,695,46,20,0,0,4813,113,2,0,25,4606,52,10058,48,0,,639,240,561,659,5,158,7982,133,456,1,0,1802,687,589,247,24,50,687,188,771,0,0,0,363,23205,27,212,0,669,12831,0,14,882,0,0,741,16,0,58,116,1118,50,1459,1,13082,13802,6573,945,1247,2,5096,13563,27,3538,864,1440,141,,658,658,74,0,931,3125,332,0,871,9,859,160,0,0,716,5725,118,7,185,0,33,0,16374,0,551,0,32,539,0,851,1275,363,237,157,4375,3,-2,0,15,1650,302,299,0,2183,,575,1445,0,969,5715,1838,6145,13200,341,2737,18966,255,0,0,166,0,69,0,28,13,267,184,1717,0,100,24,4671,1294,0,0,6141,455,0,38118,859,225,71,2400,1916,59,4,0,0,802,1,0,,13,1679,6912,48,66,5453,3962,29079,166998,642,46,0,0,412,6,0,0,1305,306
2021-01-30,69,901,235,48,59,0,0,6902,173,48,5,1478,131,7,655,363,25,1852,2717,31,0,1,0,2005,0,0,0,53114,0,0,349,157,9,2,0,3976,84,3,0,26,4151,92,9173,72,0,,0,244,551,910,3,119,8072,149,431,1,0,2141,3092,547,235,0,0,404,195,656,0,0,0,469,24045,0,0,71,676,17518,1544,12,795,0,0,782,24,0,53,58,990,28,1370,0,13044,14518,6317,775,1411,0,4798,12713,65,3342,641,1413,112,,0,514,152,0,785,2631,39,3,0,2,721,0,0,0,477,5728,122,6,136,0,32,0,15337,0,653,45,37,375,0,701,597,349,136,109,4179,0,1,0,27,1883,325,218,0,1599,,391,1200,0,662,13337,2103,5864,12435,363,2668,18751,334,0,0,0,0,0,0,27,11,270,318,1543,27,146,58,4898,1358,0,0,5297,355,0,0,848,0,39,0,0,54,10,0,0,930,1,119,,9,1438,6871,24,43,4966,3647,23360,149717,652,109,0,0,547,110,0,0,1728,321
2021-01-31,15,876,217,52,14,0,16,4975,125,22,7,1190,153,0,431,369,22,1766,2316,0,107,0,1,1438,0,0,0,27900,0,0,130,102,19,1,0,3588,89,0,0,29,4209,42,8078,8,0,,0,221,336,1012,3,113,4060,167,377,1,0,1507,1049,533,243,0,0,461,45,629,0,0,0,367,19336,0,0,0,479,748,1583,6,484,0,0,386,71,102,60,73,743,53,1307,0,11436,12001,6268,714,1244,0,4646,11249,126,2673,1181,1275,98,,572,635,59,0,533,2139,15,0,981,2,803,0,0,322,466,5298,105,22,182,0,27,0,7030,0,291,14,35,457,0,466,949,281,112,105,3700,0,0,0,1,685,175,173,598,1615,,403,926,0,679,5217,2102,4711,9498,351,1825,18083,186,0,0,0,0,5,0,29,1,261,310,1366,29,65,29,6542,586,0,0,4525,303,0,0,864,89,35,0,0,50,2,0,0,829,0,33,,22,1417,6562,44,46,3453,2948,21140,113831,557,0,0,0,604,50,0,1,865,115
2021-02-01,36,865,239,35,33,0,0,6614,62,20,5,1124,77,0,525,443,13,959,1264,37,0,0,0,1464,0,702,1445,28490,0,0,832,86,3,0,0,4588,28,0,8,9,3779,30,9622,85,0,,1293,76,94,906,0,160,2555,71,488,0,0,1026,158,541,229,18,0,367,93,734,0,0,0,244,4347,41,204,49,240,6668,0,14,538,0,0,128,9,0,13,0,0,34,1124,7,8635,10994,6597,984,1006,0,8811,7925,125,1793,1207,1185,83,,0,586,0,0,411,2020,236,0,771,2,355,345,0,0,402,4214,215,9,124,0,27,13,5448,0,282,10,18,313,0,281,806,209,224,159,3205,0,3,0,20,676,60,296,198,1220,,481,724,16,554,0,1654,2504,5805,385,1313,17391,155,0,1,216,0,0,0,0,2,255,404,1739,15,41,29,3309,363,0,0,2548,336,0,79686,826,69,11,0,3775,48,1,0,0,836,0,18,,2,1160,7719,1,27,2287,2730,18653,124888,390,44,0,0,419,33,0,1,825,160
2021-02-02,62,942,263,45,71,1,15,9695,143,42,6,1241,159,49,657,525,28,699,1854,12,0,1,0,2127,0,262,0,56278,0,0,967,136,6,0,696,3062,54,10,0,19,3147,25,10091,37,0,,440,132,387,1044,6,120,7185,201,397,3,4,834,293,521,221,0,132,403,74,477,0,0,0,302,23337,0,0,0,858,7690,772,15,1221,0,0,667,0,0,24,57,1108,25,578,2,11039,10379,6820,1135,871,0,7732,9651,195,2324,1132,1335,153,,0,811,58,0,775,2770,0,5,1032,12,546,190,0,0,538,3455,99,11,141,0,27,1,4384,0,639,44,27,504,0,835,800,0,102,171,3576,0,1,46,11,1634,407,291,161,1384,,513,1098,0,701,4477,1581,4326,5540,375,2676,16406,229,0,1,59,0,158,0,41,24,310,153,1903,4,26,19,5237,1650,0,0,2649,467,0,29064,715,39,48,9649,1633,46,3,0,0,836,5,74,,12,1367,7795,0,45,2631,3310,16879,117853,539,46,0,0,406,32,0,0,1191,266
2021-02-03,53,1007,275,53,37,0,0,9196,190,55,9,1520,162,8,553,438,25,1711,3124,21,226,0,0,2021,0,367,0,54414,0,0,719,54,23,1,0,3296,62,0,0,15,2610,30,11025,44,0,,528,132,730,893,4,128,9143,139,425,1,0,1357,1111,512,207,0,42,685,96,547,0,0,1,265,26362,44,177,45,688,12487,777,13,1150,0,0,667,0,28,36,82,2152,19,1048,2,12899,11984,6870,1317,1006,0,8896,13182,100,2634,1280,1362,150,,868,756,186,1,1231,3320,69,0,809,3,764,205,0,0,546,4284,121,8,138,0,31,1,12153,0,917,29,31,642,0,774,1173,573,102,142,4027,0,5,0,17,1138,350,286,171,1508,,470,1181,0,747,15621,1265,6801,9083,396,2752,16222,146,0,0,9,0,0,0,28,4,306,285,1932,38,39,18,6481,1615,0,30,4058,451,0,31596,711,48,59,4310,1796,60,2,0,0,795,2,58,,8,1267,8102,0,34,3537,3977,19202,122875,548,58,0,0,563,66,0,0,1256,150
2021-02-04,57,1052,265,67,59,0,19,8891,147,51,4,1518,152,16,704,485,30,1708,2452,30,0,0,0,1787,0,0,765,57107,0,0,883,95,22,3,0,3969,76,0,0,14,3592,20,9790,83,173,,455,363,516,816,2,139,9695,40,553,0,0,1671,949,532,198,0,0,671,71,749,1,4,0,444,0,20,0,0,583,13032,696,7,1069,0,0,699,74,0,66,20,1122,22,1652,3,12408,11434,7040,1150,1314,0,6744,13656,177,2578,1294,1257,180,,318,840,88,0,742,3107,0,1,770,5,740,202,0,0,435,4571,134,11,79,0,20,0,0,0,982,24,38,515,0,620,1055,177,147,171,4205,0,2,0,10,1340,372,373,185,1302,,661,1107,0,794,0,1581,6495,7914,407,2668,16463,154,0,0,77,0,8,0,17,11,303,368,1863,0,29,22,4650,1239,0,0,3751,369,338,29960,706,41,39,3758,1765,65,2,0,0,809,3,66,,21,1270,7909,49,50,5333,3249,20674,125311,589,57,0,0,460,9,0,0,1514,207
2021-02-05,34,1089,248,35,34,0,9,8374,158,34,6,1388,138,9,702,435,15,1759,2585,5,74,0,2,1676,0,606,0,51690,0,0,910,90,12,2,0,4254,16,0,0,17,3782,12,7248,26,0,,446,193,549,845,3,116,8125,149,438,5,0,1478,2073,540,204,44,17,591,92,726,0,0,0,401,45587,20,328,0,538,10835,791,7,1172,0,0,630,0,90,107,0,1028,37,1576,5,11713,11749,7054,1534,1019,0,5238,14213,263,2370,1222,0,195,,284,940,0,0,876,3071,247,0,881,1,653,182,1,0,476,3391,137,15,57,0,37,0,26626,0,776,29,61,535,0,712,696,200,96,105,4331,0,0,0,14,1624,314,271,0,1286,,472,998,24,867,6715,1888,6053,6916,398,2580,16444,198,0,1,0,0,103,0,14,48,327,373,1968,36,31,25,5553,959,0,0,3749,393,88,28565,735,57,24,3388,1584,71,4,0,0,586,0,66,,0,1163,7901,37,54,5167,3251,19160,131566,499,73,0,0,456,19,0,2,1424,160
2021-02-06,65,1130,0,34,32,0,11,6680,211,34,3,1333,115,0,515,305,20,1787,2438,24,0,0,0,1218,0,0,0,46310,0,1,493,84,19,2,1081,3106,74,5,0,23,4063,11,8547,85,0,,0,272,424,821,5,133,8635,114,413,0,0,1722,1703,509,212,0,0,587,44,570,0,0,0,368,20586,0,0,53,602,8632,0,7,1106,0,0,642,36,20,52,66,652,19,1561,0,12059,12156,6990,1660,785,0,4727,13439,328,2277,865,2421,156,,0,846,72,0,1044,2496,164,0,0,3,677,0,0,0,515,3847,109,15,134,0,15,0,13209,0,843,22,34,571,2,587,928,0,229,99,4082,2,5,0,9,1588,403,170,0,1346,,470,977,0,713,7993,1934,5966,6132,394,2611,16379,151,0,0,257,0,32,0,2,5,386,383,1684,10,13,26,5289,902,0,40,3184,372,0,0,726,0,31,0,0,70,1,0,0,490,0,80,,5,1064,7897,64,32,4558,3276,18285,116343,509,56,0,0,412,9,0,3,1000,156
2021-02-07,5,1124,459,45,24,0,11,3658,151,21,6,1317,132,0,616,292,33,1732,1740,0,0,0,0,839,0,0,0,26162,0,0,182,58,6,0,0,2963,43,0,0,24,3804,14,6009,0,0,,0,258,276,820,8,132,4863,114,435,6,0,1250,1167,534,205,0,0,416,23,885,1,0,0,354,19715,0,0,0,404,6670,722,5,733,0,0,200,22,8,43,48,663,27,1370,0,11831,10827,7065,1134,1020,0,6518,11640,244,1630,1299,1024,129,,0,962,79,0,480,2081,0,11,1132,4,492,0,0,295,320,3731,127,16,100,0,15,0,6065,0,326,8,50,488,2,389,488,0,129,119,3934,0,0,0,14,506,199,119,633,1037,,572,627,4,515,13653,1789,4725,3508,408,1975,15808,114,0,0,0,0,67,0,9,0,317,271,1529,215,13,24,7040,501,0,8,2435,289,0,0,772,0,21,0,0,69,3,0,0,237,0,47,,4,910,6670,41,27,3610,3093,15856,90479,499,53,0,0,473,16,0,0,1206,65
2021-02-08,24,953,225,24,26,0,17,5154,89,15,3,1057,44,33,719,316,23,808,873,33,0,2,0,1220,0,667,932,28586,0,1,1115,24,5,2,0,3727,28,3,0,11,3464,14,4246,2,0,,997,142,71,653,0,115,2430,72,430,3,0,721,325,567,211,36,0,339,30,656,0,0,0,353,4317,21,379,65,204,4650,1560,5,629,0,0,110,77,0,41,0,1167,32,1160,-1,9110,8242,7321,1713,829,1,4427,7969,213,1217,1685,923,125,,860,996,42,0,288,2063,0,0,856,3,269,367,0,0,227,3100,126,5,137,0,20,9,3868,0,289,10,47,430,1,234,312,123,97,130,2231,1,2,0,9,643,73,346,316,1008,,612,563,5,827,0,1685,2431,2505,427,1319,15701,170,0,0,214,0,14,0,1,4,356,297,1960,9,4,22,4072,298,0,0,1376,302,254,47095,887,131,19,0,3280,74,1,0,0,186,0,13,,0,667,8103,0,12,2356,2798,14126,82772,339,64,0,0,480,49,4,4,940,106
2021-02-09,25,1239,246,37,51,1,0,7794,123,48,11,1197,164,0,759,387,82,561,1851,9,0,0,0,1544,0,342,0,51217,0,0,1212,58,2,0,0,2826,28,0,0,31,2839,14,5442,91,0,,417,0,283,580,7,105,7727,100,366,9,0,419,1176,573,206,0,75,542,54,572,1,8,0,438,19004,16,0,0,829,5728,675,3,1492,0,0,746,27,30,18,102,871,26,1079,5,11067,8700,7640,1994,543,1,7191,10612,403,1568,1483,1123,104,,0,1002,58,0,781,2886,338,0,679,5,382,143,0,0,300,2764,192,11,202,0,41,1,10738,0,805,30,54,577,0,536,873,21,131,160,1758,0,2,48,22,1056,476,220,197,1072,,762,822,0,874,10080,1232,3999,2583,477,2797,14808,190,0,0,0,0,0,0,0,30,353,188,2014,62,12,11,5355,364,0,0,1742,443,195,16402,976,86,20,8112,1363,60,5,0,0,189,6,80,,1,811,8636,43,23,2867,3310,12385,94167,503,42,0,0,500,14,0,0,1037,123
2021-02-10,18,1143,223,40,47,0,34,7739,196,33,8,1469,147,0,797,388,43,1799,2617,28,367,0,0,1771,0,253,0,61108,0,0,913,59,21,2,0,3441,64,0,0,29,2387,2,6443,30,294,,486,273,577,858,8,95,10283,119,470,3,0,934,293,610,187,44,17,796,53,683,0,0,0,400,25387,22,335,0,544,9246,0,7,1482,0,0,753,0,16,51,61,862,17,1279,1,12923,8776,7585,2282,999,0,6010,12947,207,1886,1855,1059,173,,541,987,82,0,990,3157,86,0,467,4,570,225,0,0,328,3288,100,11,167,0,34,1,11138,0,890,22,33,623,0,564,951,39,41,134,3203,0,0,0,13,1131,389,209,190,1502,,761,891,0,978,0,1333,6960,4387,451,3048,14258,130,0,0,0,0,57,0,50,45,369,276,2088,0,2,15,6216,1431,1,73,3159,504,156,18114,963,0,29,4070,1602,57,2,0,0,157,0,30,,14,1086,8642,46,28,3645,3539,13024,95992,625,33,0,0,380,27,0,2,963,83
